TA,WS_MAX,HR,PP,timestamp,WD,WS,RG,ingestion_time,source,station,RN
0.34,2.26,21.7,0.0,2019-03-29 04:00:00+00:00,351.35,1.79,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-4995.887876630907
1.73,2.64,40.48,0.0,2019-03-29 05:00:00+00:00,19.09,2.28,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-3326.6146168588803
3.12,3.03,59.26,0.0,2019-03-29 06:00:00+00:00,46.83,2.76,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-1657.3413570868527
1.85,3.15,50.15,0.0,2019-03-29 07:00:00+00:00,8.17,2.79,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,11.931902685174673
0.58,3.27,41.03,0.0,2019-03-29 08:00:00+00:00,329.51,2.81,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,17.075254825136092
-0.69,3.38,31.92,0.0,2019-03-29 09:00:00+00:00,290.85,2.84,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,22.04207818559702
0.54,3.13,34.64,0.0,2019-03-29 10:00:00+00:00,308.18,2.67,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,19.87790143985452
1.76,2.87,37.37,0.0,2019-03-29 11:00:00+00:00,325.5,2.51,37.07623257925624,2022-07-03 18:42:49.342698,sg,La Paloma ZA,43.94346547000334
2.98,2.62,40.1,0.0,2019-03-29 12:00:00+00:00,342.83,2.34,351.7510987855155,2022-07-03 18:42:49.342698,sg,La Paloma ZA,269.4102429578243
4.51,2.89,29.18,0.0,2019-03-29 13:00:00+00:00,326.44,2.77,646.5178651607492,2022-07-03 18:42:49.342698,sg,La Paloma ZA,477.4401077800751
6.03,3.17,18.26,0.0,2019-03-29 14:00:00+00:00,310.04,3.2,894.3583031731587,2022-07-03 18:42:49.342698,sg,La Paloma ZA,633.6372230678014
7.55,3.45,7.34,0.0,2019-03-29 15:00:00+00:00,293.65,3.63,1077.9439340600877,2022-07-03 18:42:49.342698,sg,La Paloma ZA,698.88461467544
7.98,4.54,7.9,0.0,2019-03-29 16:00:00+00:00,292.28,3.82,1184.6479769840485,2022-07-03 18:42:49.342698,sg,La Paloma ZA,695.5284313205428
8.4,5.63,8.45,0.0,2019-03-29 17:00:00+00:00,290.9,4.02,1207.1513423057067,2022-07-03 18:42:49.342698,sg,La Paloma ZA,484.2440642163945
8.83,6.73,9.0,0.0,2019-03-29 18:00:00+00:00,289.53,4.21,1143.901585166651,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-74539.84695485957
6.71,6.75,16.0,0.0,2019-03-29 19:00:00+00:00,287.52,4.43,999.2136115999724,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-69212.9574257632
4.58,6.78,23.0,0.0,2019-03-29 20:00:00+00:00,285.51,4.66,782.9917422869582,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-63886.06789666683
2.46,6.81,30.0,0.0,2019-03-29 21:00:00+00:00,283.5,4.88,510.14483770091624,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-58559.17836757045
1.39,5.21,33.51,0.0,2019-03-29 22:00:00+00:00,285.45,3.82,200.42592303128944,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-53232.28883847408
0.32,3.6,37.03,0.0,2019-03-29 23:00:00+00:00,287.4,2.76,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-47905.3993093777
-0.76,2.0,40.54,0.0,2019-03-30 00:00:00+00:00,289.35,1.7,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-42578.50978028133
-0.76,2.0,40.54,0.0,2019-03-30 00:00:00+00:00,289.35,1.7,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-37251.62025118496
-0.98,1.92,33.55,0.0,2019-03-30 01:00:00+00:00,328.13,1.67,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-31924.730722088585
-1.2,1.84,26.56,0.0,2019-03-30 02:00:00+00:00,6.91,1.65,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-26597.84119299221
-1.42,1.77,19.57,0.0,2019-03-30 03:00:00+00:00,45.69,1.62,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-21270.95166389584
-0.62,2.21,16.53,0.0,2019-03-30 04:00:00+00:00,23.64,1.88,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-15944.062134799466
0.18,2.65,13.49,0.0,2019-03-30 05:00:00+00:00,1.6,2.13,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-10617.172605703094
0.97,3.09,10.45,0.0,2019-03-30 06:00:00+00:00,339.55,2.39,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-5290.28307660672
0.74,3.15,7.5,0.0,2019-03-30 07:00:00+00:00,336.4,2.42,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,36.60645248965403
0.51,3.21,4.55,0.0,2019-03-30 08:00:00+00:00,333.26,2.44,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,39.81858616242344
0.27,3.27,1.6,0.0,2019-03-30 09:00:00+00:00,330.11,2.47,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,44.328330989911976
1.82,3.15,1.44,0.0,2019-03-30 10:00:00+00:00,337.47,2.45,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,45.321126097245916
3.36,3.02,1.27,0.0,2019-03-30 11:00:00+00:00,344.83,2.44,33.52157724329705,2022-07-03 18:42:49.342698,sg,La Paloma ZA,67.09019339711209
4.91,2.9,1.11,0.0,2019-03-30 12:00:00+00:00,352.19,2.42,347.3697533280624,2022-07-03 18:42:49.342698,sg,La Paloma ZA,263.2434748730846
4.41,2.57,16.31,0.0,2019-03-30 13:00:00+00:00,7.06,1.81,641.632973479602,2022-07-03 18:42:49.342698,sg,La Paloma ZA,464.31266362162415
3.92,2.23,31.5,0.0,2019-03-30 14:00:00+00:00,21.94,1.21,888.9343228064263,2022-07-03 18:42:49.342698,sg,La Paloma ZA,644.8179782108367
3.42,1.9,46.7,0.0,2019-03-30 15:00:00+00:00,36.81,0.6,1071.9732415069598,2022-07-03 18:42:49.342698,sg,La Paloma ZA,784.1361464973162
3.67,1.97,45.52,0.0,2019-03-30 16:00:00+00:00,19.56,0.68,1178.1592379373164,2022-07-03 18:42:49.342698,sg,La Paloma ZA,835.8178004081307
3.92,2.03,44.34,0.0,2019-03-30 17:00:00+00:00,2.3,0.77,1200.2086285881553,2022-07-03 18:42:49.342698,sg,La Paloma ZA,769.579794703846
4.17,2.1,43.16,0.0,2019-03-30 18:00:00+00:00,345.05,0.85,1136.6003351047186,2022-07-03 18:42:49.342698,sg,La Paloma ZA,714.8670713104798
3.7,2.2,45.22,0.0,2019-03-30 19:00:00+00:00,17.96,1.01,991.6744182098859,2022-07-03 18:42:49.342698,sg,La Paloma ZA,660.1543479171135
3.23,2.3,47.28,0.0,2019-03-30 20:00:00+00:00,50.88,1.17,775.3529554175362,2022-07-03 18:42:49.342698,sg,La Paloma ZA,605.4416245237472
2.75,2.4,49.35,0.0,2019-03-30 21:00:00+00:00,83.79,1.33,502.557557632447,2022-07-03 18:42:49.342698,sg,La Paloma ZA,550.7289011303809
2.46,2.6,52.55,0.0,2019-03-30 22:00:00+00:00,91.11,1.72,193.10537696287625,2022-07-03 18:42:49.342698,sg,La Paloma ZA,496.0161777370147
2.18,2.8,55.76,0.0,2019-03-30 23:00:00+00:00,98.43,2.11,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,441.3034543436484
1.89,3.01,58.96,0.0,2019-03-31 00:00:00+00:00,105.75,2.5,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,386.5907309502822
1.74,2.7,63.61,0.0,2019-03-31 01:00:00+00:00,106.99,2.24,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,331.8780075569159
1.6,2.4,68.25,0.0,2019-03-31 02:00:00+00:00,108.23,1.98,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,277.1652841635497
1.45,2.1,72.9,0.0,2019-03-31 03:00:00+00:00,109.47,1.72,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,222.45256077018342
1.45,1.94,74.46,0.0,2019-03-31 04:00:00+00:00,78.87,1.61,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,167.73983737681718
1.44,1.77,76.02,0.0,2019-03-31 05:00:00+00:00,48.27,1.5,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,113.02711398345092
1.44,1.61,77.58,0.0,2019-03-31 06:00:00+00:00,17.67,1.39,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,58.31439059008466
1.07,2.01,77.15,0.0,2019-03-31 07:00:00+00:00,346.35,1.74,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,3.6016671967184166
0.7,2.41,76.71,0.0,2019-03-31 08:00:00+00:00,315.03,2.09,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,4.348186834852885
0.33,2.81,76.27,0.0,2019-03-31 09:00:00+00:00,283.71,2.44,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,5.0769044543965585
0.16,2.89,72.61,0.0,2019-03-31 10:00:00+00:00,287.7,2.5,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,6.451379267510497
-0.01,2.97,68.95,0.0,2019-03-31 11:00:00+00:00,291.69,2.55,30.003652880315073,2022-07-03 18:42:49.342698,sg,La Paloma ZA,30.15613714357927
-0.19,3.04,65.28,0.0,2019-03-31 12:00:00+00:00,295.68,2.61,342.9796267307402,2022-07-03 18:42:49.342698,sg,La Paloma ZA,263.3390844355706
0.75,3.23,55.03,0.0,2019-03-31 13:00:00+00:00,294.89,2.82,636.7265567060416,2022-07-03 18:42:49.342698,sg,La Paloma ZA,478.1600544936533
1.69,3.41,44.77,0.0,2019-03-31 14:00:00+00:00,294.1,3.04,883.4793152385828,2022-07-03 18:42:49.342698,sg,La Paloma ZA,649.3433772588958
2.63,3.6,34.51,0.0,2019-03-31 15:00:00+00:00,293.31,3.25,1065.9655746835642,2022-07-03 18:42:49.342698,sg,La Paloma ZA,755.0583074373666
3.24,3.87,33.03,0.0,2019-03-31 16:00:00+00:00,287.75,3.39,1171.6315062177273,2022-07-03 18:42:49.342698,sg,La Paloma ZA,789.1609787160238
3.84,4.13,31.56,0.0,2019-03-31 17:00:00+00:00,282.19,3.52,1193.228966003072,2022-07-03 18:42:49.342698,sg,La Paloma ZA,673.6041168655901
4.45,4.4,30.09,0.0,2019-03-31 18:00:00+00:00,276.63,3.66,1129.268104204332,2022-07-03 18:42:49.342698,sg,La Paloma ZA,626.8367787427075
4.27,4.07,33.04,0.0,2019-03-31 19:00:00+00:00,272.44,3.51,984.113736733597,2022-07-03 18:42:49.342698,sg,La Paloma ZA,580.069440619825
4.09,3.74,35.99,0.0,2019-03-31 20:00:00+00:00,268.24,3.36,767.7050860055334,2022-07-03 18:42:49.342698,sg,La Paloma ZA,533.3021024969424
3.91,3.4,38.95,0.0,2019-03-31 21:00:00+00:00,264.05,3.21,494.9759137887733,2022-07-03 18:42:49.342698,sg,La Paloma ZA,486.5347643740598
3.15,2.53,42.75,0.0,2019-03-31 22:00:00+00:00,207.78,2.36,185.81194404114495,2022-07-03 18:42:49.342698,sg,La Paloma ZA,439.7674262511772
2.39,1.66,46.54,0.0,2019-03-31 23:00:00+00:00,151.51,1.51,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,393.0000881282947
1.63,0.79,50.34,0.0,2019-04-01 00:00:00+00:00,95.24,0.66,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,346.2327500054122
1.41,1.38,47.63,0.01,2019-04-01 01:00:00+00:00,81.41,1.19,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,299.46541188252957
1.19,1.97,44.92,0.01,2019-04-01 02:00:00+00:00,67.59,1.73,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,252.69807375964703
0.97,2.56,42.21,0.02,2019-04-01 03:00:00+00:00,53.76,2.26,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,205.9307356367645
0.48,2.5,41.96,0.02,2019-04-01 04:00:00+00:00,51.23,2.18,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,159.16339751388193
-0.02,2.43,41.71,0.03,2019-04-01 05:00:00+00:00,48.69,2.09,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,112.39605939099938
-0.52,2.36,41.46,0.04,2019-04-01 06:00:00+00:00,46.16,2.01,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,65.62872126811683
-0.96,2.36,40.12,0.03,2019-04-01 07:00:00+00:00,43.47,1.98,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,18.861383145234278
-1.41,2.36,38.77,0.02,2019-04-01 08:00:00+00:00,40.78,1.96,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,19.760728361017843
-1.85,2.36,37.43,0.02,2019-04-01 09:00:00+00:00,38.09,1.93,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,20.621372880661575
-1.07,2.34,33.73,0.01,2019-04-01 10:00:00+00:00,42.59,2.02,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,21.532750112905582
-0.3,2.32,30.03,0.01,2019-04-01 11:00:00+00:00,47.1,2.1,26.52759413020686,2022-07-03 18:42:49.342698,sg,La Paloma ZA,41.0518444559675
0.48,2.3,26.34,0.0,2019-04-01 12:00:00+00:00,51.6,2.19,338.58690141325724,2022-07-03 18:42:49.342698,sg,La Paloma ZA,258.93131245331887
1.75,2.08,21.6,0.05,2019-04-01 13:00:00+00:00,12.97,2.03,631.8053330620102,2022-07-03 18:42:49.342698,sg,La Paloma ZA,459.2888416835469
3.02,1.86,16.87,0.11,2019-04-01 14:00:00+00:00,334.34,1.86,878.0005417155477,2022-07-03 18:42:49.342698,sg,La Paloma ZA,614.9094251431918
4.3,1.64,12.13,0.16,2019-04-01 15:00:00+00:00,295.71,1.7,1059.9287529711664,2022-07-03 18:42:49.342698,sg,La Paloma ZA,700.4104838887325
4.92,2.1,14.35,0.22,2019-04-01 16:00:00+00:00,284.22,2.14,1165.0731435225075,2022-07-03 18:42:49.342698,sg,La Paloma ZA,713.3213210702261
5.55,2.55,16.57,0.27,2019-04-01 17:00:00+00:00,272.72,2.58,1186.2212071947843,2022-07-03 18:42:49.342698,sg,La Paloma ZA,545.5341354663839
6.17,3.0,18.79,0.32,2019-04-01 18:00:00+00:00,261.23,3.02,1121.9141510259549,2022-07-03 18:42:49.342698,sg,La Paloma ZA,508.68520127897
5.88,3.17,21.68,0.28,2019-04-01 19:00:00+00:00,259.14,3.22,976.5411177155135,2022-07-03 18:42:49.342698,sg,La Paloma ZA,471.8362670915561
5.59,3.33,24.58,0.23,2019-04-01 20:00:00+00:00,257.05,3.43,760.0578391980949,2022-07-03 18:42:49.342698,sg,La Paloma ZA,434.9873329041423
5.3,3.5,27.48,0.18,2019-04-01 21:00:00+00:00,254.96,3.63,487.4096075942488,2022-07-03 18:42:49.342698,sg,La Paloma ZA,398.1383987167285
4.37,3.13,31.22,0.13,2019-04-01 22:00:00+00:00,246.19,3.14,178.55542019480623,2022-07-03 18:42:49.342698,sg,La Paloma ZA,361.2894645293146
3.43,2.76,34.96,0.08,2019-04-01 23:00:00+00:00,237.41,2.64,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,324.4405303419008
2.5,2.38,38.69,0.04,2019-04-02 00:00:00+00:00,228.64,2.15,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,287.591596154487
2.27,1.91,35.0,0.03,2019-04-02 01:00:00+00:00,205.3,1.63,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,250.7426619670731
2.04,1.43,31.3,0.02,2019-04-02 02:00:00+00:00,181.95,1.11,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,213.8937277796593
1.81,0.95,27.61,0.02,2019-04-02 03:00:00+00:00,158.61,0.59,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,177.04479359224544
1.31,0.88,24.54,0.01,2019-04-02 04:00:00+00:00,103.37,0.53,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,140.1958594048316
0.81,0.8,21.47,0.01,2019-04-02 05:00:00+00:00,48.12,0.47,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,103.34692521741775
0.31,0.72,18.4,0.0,2019-04-02 06:00:00+00:00,352.88,0.41,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,66.49799103000392
-0.07,0.78,16.7,0.0,2019-04-02 07:00:00+00:00,344.44,0.43,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,29.649056842590074
-0.45,0.84,15.0,0.0,2019-04-02 08:00:00+00:00,335.99,0.44,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,30.85118634883821
-0.83,0.9,13.3,0.0,2019-04-02 09:00:00+00:00,327.55,0.46,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,32.068096623134544
0.67,1.07,10.67,0.0,2019-04-02 10:00:00+00:00,326.07,0.63,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,33.781646072285206
2.17,1.23,8.03,0.0,2019-04-02 11:00:00+00:00,324.58,0.81,23.0951289088621,2022-07-03 18:42:49.342698,sg,La Paloma ZA,51.027821066234516
3.66,1.4,5.4,0.0,2019-04-02 12:00:00+00:00,323.1,0.98,334.1918915699309,2022-07-03 18:42:49.342698,sg,La Paloma ZA,254.70688324005707
5.24,1.43,7.54,0.0,2019-04-02 13:00:00+00:00,309.77,1.31,626.8700729080857,2022-07-03 18:42:49.342698,sg,La Paloma ZA,444.53740069179804
6.81,1.46,9.68,0.01,2019-04-02 14:00:00+00:00,296.44,1.64,872.4992997835218,2022-07-03 18:42:49.342698,sg,La Paloma ZA,599.5385839973504
8.39,1.49,11.82,0.01,2019-04-02 15:00:00+00:00,283.11,1.97,1053.8646226606531,2022-07-03 18:42:49.342698,sg,La Paloma ZA,700.2433938293669
9.34,1.55,10.15,0.01,2019-04-02 16:00:00+00:00,287.22,1.95,1158.4865274980489,2022-07-03 18:42:49.342698,sg,La Paloma ZA,691.4392878827707
10.28,1.6,8.48,0.01,2019-04-02 17:00:00+00:00,291.34,1.93,1179.1882068379475,2022-07-03 18:42:49.342698,sg,La Paloma ZA,443.0618233869237
11.23,1.66,6.81,0.02,2019-04-02 18:00:00+00:00,295.45,1.91,1114.5417199840185,2022-07-03 18:42:49.342698,sg,La Paloma ZA,411.8052420043251
10.71,1.96,9.62,0.01,2019-04-02 19:00:00+00:00,282.16,2.25,968.9600811525099,2022-07-03 18:42:49.342698,sg,La Paloma ZA,380.5486606217266
10.2,2.27,12.43,0.01,2019-04-02 20:00:00+00:00,268.88,2.6,752.4148781062905,2022-07-03 18:42:49.342698,sg,La Paloma ZA,349.2920792391281
9.68,2.58,15.24,0.01,2019-04-02 21:00:00+00:00,255.59,2.94,479.8623123276295,2022-07-03 18:42:49.342698,sg,La Paloma ZA,318.0354978565295
9.02,2.45,19.89,0.01,2019-04-02 22:00:00+00:00,305.92,2.57,171.33988793105414,2022-07-03 18:42:49.342698,sg,La Paloma ZA,286.7789164739309
8.37,2.33,24.54,0.0,2019-04-02 23:00:00+00:00,356.24,2.2,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,255.5223350913324
7.72,2.2,29.19,0.0,2019-04-03 00:00:00+00:00,46.57,1.83,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,224.26575370873385
7.13,2.37,36.27,0.0,2019-04-03 01:00:00+00:00,49.48,2.04,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,193.0091723261353
6.55,2.54,43.35,0.0,2019-04-03 02:00:00+00:00,52.39,2.26,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,161.75259094353675
5.97,2.71,50.43,0.0,2019-04-03 03:00:00+00:00,55.3,2.47,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,130.4960095609382
5.37,2.45,54.1,0.0,2019-04-03 04:00:00+00:00,31.31,2.14,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,99.23942817833967
4.77,2.18,57.77,0.0,2019-04-03 05:00:00+00:00,7.33,1.82,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,67.9828467957411
4.17,1.91,61.44,0.0,2019-04-03 06:00:00+00:00,343.34,1.49,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,36.726265413142556
3.72,2.13,59.54,0.0,2019-04-03 07:00:00+00:00,319.6,1.67,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,5.469684030544008
3.26,2.35,57.64,0.0,2019-04-03 08:00:00+00:00,295.86,1.84,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,6.958840629744156
2.81,2.56,55.75,0.0,2019-04-03 09:00:00+00:00,272.12,2.02,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,8.387884590500741
3.22,2.65,50.67,0.0,2019-04-03 10:00:00+00:00,266.87,2.19,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,9.901867942204065
3.64,2.74,45.59,0.0,2019-04-03 11:00:00+00:00,261.62,2.36,19.707886435507884,2022-07-03 18:42:49.342698,sg,La Paloma ZA,25.990177679722034
4.05,2.83,40.51,0.0,2019-04-03 12:00:00+00:00,256.37,2.53,329.7949709281993,2022-07-03 18:42:49.342698,sg,La Paloma ZA,253.13793447097322
5.71,3.19,33.25,0.0,2019-04-03 13:00:00+00:00,256.57,2.95,621.9216139399236,2022-07-03 18:42:49.342698,sg,La Paloma ZA,462.6666341399985
7.37,3.55,25.99,0.0,2019-04-03 14:00:00+00:00,256.76,3.38,866.976956984746,2022-07-03 18:42:49.342698,sg,La Paloma ZA,627.6573803551411
9.03,3.91,18.73,0.0,2019-04-03 15:00:00+00:00,256.96,3.8,1047.7750968373641,2022-07-03 18:42:49.342698,sg,La Paloma ZA,722.7958184536883
9.53,4.16,18.61,0.0,2019-04-03 16:00:00+00:00,256.75,4.09,1151.8740937019584,2022-07-03 18:42:49.342698,sg,La Paloma ZA,744.5631921040119
10.03,4.4,18.5,0.0,2019-04-03 17:00:00+00:00,256.53,4.37,1172.1328636189276,2022-07-03 18:42:49.342698,sg,La Paloma ZA,592.9724116977485
10.53,4.65,18.38,0.0,2019-04-03 18:00:00+00:00,256.32,4.66,1107.1540814707669,2022-07-03 18:42:49.342698,sg,La Paloma ZA,551.2440237353273
9.49,4.76,23.46,0.0,2019-04-03 19:00:00+00:00,255.78,4.72,961.3741521409006,2022-07-03 18:42:49.342698,sg,La Paloma ZA,509.5156357729062
8.46,4.87,28.54,0.0,2019-04-03 20:00:00+00:00,255.23,4.78,744.7798486322255,2022-07-03 18:42:49.342698,sg,La Paloma ZA,467.7872478104851
7.42,4.97,33.62,0.0,2019-04-03 21:00:00+00:00,254.69,4.84,472.33766212008965,2022-07-03 18:42:49.342698,sg,La Paloma ZA,426.05885984806395
5.79,4.71,44.15,0.0,2019-04-03 22:00:00+00:00,252.11,4.47,164.1694279462006,2022-07-03 18:42:49.342698,sg,La Paloma ZA,384.3304718856428
4.16,4.44,54.69,0.0,2019-04-03 23:00:00+00:00,249.52,4.09,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,342.6020839232217
2.53,4.17,65.22,0.0,2019-04-04 00:00:00+00:00,246.94,3.72,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,300.8736959608006
2.25,4.11,66.15,0.0,2019-04-04 01:00:00+00:00,248.42,3.6,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,259.14530799837945
1.97,4.05,67.07,0.0,2019-04-04 02:00:00+00:00,249.9,3.49,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,217.4169200359583
1.69,3.99,67.99,0.0,2019-04-04 03:00:00+00:00,251.38,3.37,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,175.68853207353717
1.14,3.63,67.33,0.0,2019-04-04 04:00:00+00:00,250.41,3.02,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,133.96014411111605
0.6,3.26,66.66,0.0,2019-04-04 05:00:00+00:00,249.44,2.67,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,92.23175614869494
0.05,2.9,65.99,0.0,2019-04-04 06:00:00+00:00,248.47,2.32,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,50.50336818627381
0.14,2.98,65.3,0.0,2019-04-04 07:00:00+00:00,246.06,2.41,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,8.774980223852687
0.22,3.07,64.61,0.0,2019-04-04 08:00:00+00:00,243.64,2.5,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,8.88681634380774
0.31,3.15,63.92,0.0,2019-04-04 09:00:00+00:00,241.23,2.59,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,8.987245899894292
0.02,3.12,59.61,0.0,2019-04-04 10:00:00+00:00,258.98,2.62,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,10.80607270793327
-0.26,3.1,55.31,0.0,2019-04-04 11:00:00+00:00,276.72,2.65,16.367285884926712,2022-07-03 18:42:49.342698,sg,La Paloma ZA,24.51320876371476
-0.55,3.07,51.0,0.0,2019-04-04 12:00:00+00:00,294.47,2.68,325.3965760889466,2022-07-03 18:42:49.342698,sg,La Paloma ZA,249.80389825748648
0.78,3.19,42.64,0.0,2019-04-04 13:00:00+00:00,287.17,2.97,616.9608638400543,2022-07-03 18:42:49.342698,sg,La Paloma ZA,458.13460093934106
2.12,3.3,34.29,0.0,2019-04-04 14:00:00+00:00,279.88,3.27,861.434952610656,2022-07-03 18:42:49.342698,sg,La Paloma ZA,622.9234486090957
3.45,3.42,25.93,0.0,2019-04-04 15:00:00+00:00,272.58,3.56,1041.6621561352354,2022-07-03 18:42:49.342698,sg,La Paloma ZA,720.7936382117161
4.05,3.74,24.74,0.0,2019-04-04 16:00:00+00:00,270.4,3.92,1145.2383353591456,2022-07-03 18:42:49.342698,sg,La Paloma ZA,739.9194389713284
4.65,4.07,23.56,0.0,2019-04-04 17:00:00+00:00,268.23,4.28,1165.0581189607556,2022-07-03 18:42:49.342698,sg,La Paloma ZA,576.3108490870816
5.25,4.4,22.37,0.0,2019-04-04 18:00:00+00:00,266.05,4.64,1099.7545296955993,2022-07-03 18:42:49.342698,sg,La Paloma ZA,536.3266477961598
4.82,4.49,25.63,0.0,2019-04-04 19:00:00+00:00,265.57,4.67,953.7868579420287,2022-07-03 18:42:49.342698,sg,La Paloma ZA,496.3424465052382
4.39,4.59,28.89,0.0,2019-04-04 20:00:00+00:00,265.08,4.69,737.1563759471752,2022-07-03 18:42:49.342698,sg,La Paloma ZA,456.3582452143165
3.97,4.69,32.15,0.0,2019-04-04 21:00:00+00:00,264.6,4.72,464.83924803486894,2022-07-03 18:42:49.342698,sg,La Paloma ZA,416.37404392339477
3.03,4.23,38.44,0.0,2019-04-04 22:00:00+00:00,263.04,4.19,157.0481221206256,2022-07-03 18:42:49.342698,sg,La Paloma ZA,376.3898426324732
2.1,3.76,44.73,0.0,2019-04-04 23:00:00+00:00,261.47,3.67,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,336.4056413415515
1.17,3.3,51.02,0.0,2019-04-05 00:00:00+00:00,259.91,3.14,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,296.4214400506298
0.9,3.03,51.62,0.0,2019-04-05 01:00:00+00:00,259.67,2.84,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,256.4372387597081
